,hex_name,short_name,polys,lines,centroids,label_loc,long,lat
2542,835315fffffffff,835315,"POLYGON ((26.117997465652234 38.51101495778403, 25.4646138384771 38.39238476561453, 25.051614058133957 38.93914361554637, 25.287686405808955 39.60268124549854, 25.936781810819625 39.72740192523496, 26.354108708483196 39.18256944936378, 26.117997465652234 38.51101495778403))","LINESTRING (26.117997465652234 38.51101495778403, 25.4646138384771 38.39238476561453, 25.051614058133957 38.93914361554637, 25.287686405808955 39.60268124549854, 25.936781810819625 39.72740192523496, 26.354108708483196 39.18256944936378, 26.117997465652234 38.51101495778403)",POINT (25.703172294339918 39.058535511643925),"(25.703116328156334, 39.06085653245508)",25.703116328156334,39.06085653245508
2543,835369fffffffff,835369,"POLYGON ((25.687082328101447 52.04246627308063, 25.224029603289427 52.47925973376303, 25.27963488673309 53.13052302673599, 25.80249846629109 53.353615700397675, 26.272561374632986 52.9162124504404, 26.212695380406288 52.256242453283335, 25.687082328101447 52.04246627308063))","LINESTRING (25.687082328101447 52.04246627308063, 25.224029603289427 52.47925973376303, 25.27963488673309 53.13052302673599, 25.80249846629109 53.353615700397675, 26.272561374632986 52.9162124504404, 26.212695380406288 52.256242453283335, 25.687082328101447 52.04246627308063)",POINT (25.747861624484866 52.69688491501241),"(25.747713301334656, 52.697736092101714)",25.747713301334656,52.697736092101714
2544,834206fffffffff,834206,"POLYGON ((25.728894154879352 61.24464117933737, 25.22642498182882 61.63736877357023, 25.24135471391834 62.32949193002958, 25.76074595984678 62.63926593041966, 26.270064954238986 62.249463989056096, 26.253114135645585 61.54683509161675, 25.728894154879352 61.24464117933737))","LINESTRING (25.728894154879352 61.24464117933737, 25.22642498182882 61.63736877357023, 25.24135471391834 62.32949193002958, 25.76074595984678 62.63926593041966, 26.270064954238986 62.249463989056096, 26.253114135645585 61.54683509161675, 25.728894154879352 61.24464117933737)",POINT (25.748301480546743 61.94145659638714),"(25.74785415529645, 61.94341638131316)",25.74785415529645,61.94341638131316
2545,8342e5fffffffff,8342e5,"POLYGON ((25.766685417822206 67.57385194654749, 25.243529713894397 67.92506775868289, 25.2288698995139 68.62876879050627, 25.73759465962534 68.99208265636605, 26.266938133788397 68.64617596879664, 26.28136588426531 67.93150725400422, 25.766685417822206 67.57385194654749))","LINESTRING (25.766685417822206 67.57385194654749, 25.243529713894397 67.92506775868289, 25.2288698995139 68.62876879050627, 25.73759465962534 68.99208265636605, 26.266938133788397 68.64617596879664, 26.28136588426531 67.93150725400422, 25.766685417822206 67.57385194654749)",POINT (25.75572784521478 68.2830062298325),"(25.755230224395667, 68.28013802225524)",25.755230224395667,68.28013802225524
2546,83530dfffffffff,83530d,"POLYGON ((26.1907322784289 44.070834207664795, 25.558390421339865 43.924715611607624, 25.136196991972326 44.42364113128483, 25.342323570681646 45.06526728934832, 25.969450617975887 45.21621947684275, 26.3956657402366 44.72079236996927, 26.1907322784289 44.070834207664795))","LINESTRING (26.1907322784289 44.070834207664795, 25.558390421339865 43.924715611607624, 25.136196991972326 44.42364113128483, 25.342323570681646 45.06526728934832, 25.969450617975887 45.21621947684275, 26.3956657402366 44.72079236996927, 26.1907322784289 44.070834207664795)",POINT (25.76645611466605 44.56942726905068),"(25.766373673047205, 44.57221675062705)",25.766373673047205,44.57221675062705
2547,833e50fffffffff,833e50,"POLYGON ((26.153853608449683 28.86402989072075, 25.477835888516402 28.800160815094575, 25.09196636262812 29.411942070740825, 25.377972556056246 30.088955105471204, 26.051931253079868 30.16051832013538, 26.4419805423371 29.547418346201063, 26.153853608449683 28.86402989072075))","LINESTRING (26.153853608449683 28.86402989072075, 25.477835888516402 28.800160815094575, 25.09196636262812 29.411942070740825, 25.377972556056246 30.088955105471204, 26.051931253079868 30.16051832013538, 26.4419805423371 29.547418346201063, 26.153853608449683 28.86402989072075)",POINT (25.76700576181296 29.47854505723678),"(25.76700182959278, 29.479680208470946)",25.76700182959278,29.479680208470946
2548,834203fffffffff,834203,"POLYGON ((25.771726919178818 63.33973382203708, 25.261591153190224 63.71982318098801, 25.266839095995138 64.41763759295412, 25.783645237750168 64.74597440458675, 26.300462238229645 64.36962351844144, 26.293771168023614 63.66106403634286, 25.771726919178818 63.33973382203708))","LINESTRING (25.771726919178818 63.33973382203708, 25.261591153190224 63.71982318098801, 25.266839095995138 64.41763759295412, 25.783645237750168 64.74597440458675, 26.300462238229645 64.36962351844144, 26.293771168023614 63.66106403634286, 25.771726919178818 63.33973382203708)",POINT (25.781221244026188 64.04253011398974),"(25.78071435950575, 64.04472334971473)",25.78071435950575,64.04472334971473
2549,83420afffffffff,83420a,"POLYGON ((25.78453231595814 65.45133502399418, 25.267474549615862 65.81755691501812, 25.262825293452245 66.51925125655274, 25.77606573681821 66.86548697049882, 26.299583451193485 66.50380256058745, 26.303388666587075 65.79120767692801, 25.78453231595814 65.45133502399418))","LINESTRING (25.78453231595814 65.45133502399418, 25.267474549615862 65.81755691501812, 25.262825293452245 66.51925125655274, 25.77606573681821 66.86548697049882, 26.299583451193485 66.50380256058745, 26.303388666587075 65.79120767692801, 25.78453231595814 65.45133502399418)",POINT (25.783869949275857 66.15826659985935),"(25.783308404187146, 66.16067973780278)",25.783308404187146,66.16067973780278
2550,835314fffffffff,835314,"POLYGON ((26.290576575165524 37.279151125137126, 25.63315237413226 37.16688494308337, 25.222332208981157 37.72423809008558, 25.4646138384771 38.39238476561453, 26.117997465652234 38.51101495778403, 26.53315909718897 37.95520729014335, 26.290576575165524 37.279151125137126))","LINESTRING (26.290576575165524 37.279151125137126, 25.63315237413226 37.16688494308337, 25.222332208981157 37.72423809008558, 25.4646138384771 38.39238476561453, 26.117997465652234 38.51101495778403, 26.53315909718897 37.95520729014335, 26.290576575165524 37.279151125137126)",POINT (25.878018495576566 37.837522595611794),"(25.87796492117795, 37.83972269011446)",25.87796492117795,37.83972269011446
2551,835344fffffffff,835344,"POLYGON ((26.311252759364823 48.24020534516677, 25.698247638371804 48.07600882878312, 25.272373247574752 48.53527161206581, 25.45585770347466 49.15435733504352, 26.063165047303542 49.322367417635036, 26.492674283634923 48.867556809754724, 26.311252759364823 48.24020534516677))","LINESTRING (26.311252759364823 48.24020534516677, 25.698247638371804 48.07600882878312, 25.272373247574752 48.53527161206581, 25.45585770347466 49.15435733504352, 26.063165047303542 49.322367417635036, 26.492674283634923 48.867556809754724, 26.311252759364823 48.24020534516677)",POINT (25.883218334998276 48.698396953576406),"(25.883121322721856, 48.70141421091027)",25.883121322721856,48.70141421091027
2552,834312fffffffff,834312,"POLYGON ((25.856245113315506 54.0158338456409, 25.383086727892127 54.44600653926309, 25.430799341940997 55.109961767811754, 25.95546755717814 55.35288384422596, 26.43569398216757 54.92283723583139, 26.38413300579392 54.249646653131975, 25.856245113315506 54.0158338456409))","LINESTRING (25.856245113315506 54.0158338456409, 25.383086727892127 54.44600653926309, 25.430799341940997 55.109961767811754, 25.95546755717814 55.35288384422596, 26.43569398216757 54.92283723583139, 26.38413300579392 54.249646653131975, 25.856245113315506 54.0158338456409)",POINT (25.909044705359545 54.683321077579635),"(25.90882641289698, 54.68442188754724)",25.90882641289698,54.68442188754724
2553,83530cfffffffff,83530c,"POLYGON ((26.405538346477687 42.90660193223469, 25.76815421841467 42.76561600586991, 25.34661973309754 43.27623769262363, 25.558390421339865 43.924715611607624, 26.1907322784289 44.070834207664795, 26.616348972120186 43.56342285089578, 26.405538346477687 42.90660193223469))","LINESTRING (26.405538346477687 42.90660193223469, 25.76815421841467 42.76561600586991, 25.34661973309754 43.27623769262363, 25.558390421339865 43.924715611607624, 26.1907322784289 44.070834207664795, 26.616348972120186 43.56342285089578, 26.405538346477687 42.90660193223469)",POINT (25.981970888375226 43.41711258163643),"(25.981887111792926, 43.41983027175971)",25.981887111792926,43.41983027175971
2554,833e49fffffffff,833e49,"POLYGON ((26.454007825078172 36.03267299546391, 25.79280664654855 35.92703518838541, 25.38453949656259 36.49467897724119, 25.63315237413226 37.16688494308337, 26.290576575165524 37.279151125137126, 26.703187300908645 36.71265310559739, 26.454007825078172 36.03267299546391))","LINESTRING (26.454007825078172 36.03267299546391, 25.79280664654855 35.92703518838541, 25.38453949656259 36.49467897724119, 25.63315237413226 37.16688494308337, 26.290576575165524 37.279151125137126, 26.703187300908645 36.71265310559739, 26.454007825078172 36.03267299546391)",POINT (26.04409889838455 36.60159769019823),"(26.044048412902626, 36.60366604141929)",26.044048412902626,36.60366604141929
2555,8343adfffffffff,8343ad,"POLYGON ((26.000809316307386 56.02742749297415, 25.51787582089804 56.449590933100644, 25.55711666017353 57.124963680831264, 26.082633937171217 57.38778540060608, 26.57264786110117 56.966524692531635, 26.530017983826692 56.28143241558795, 26.000809316307386 56.02742749297415))","LINESTRING (26.000809316307386 56.02742749297415, 25.51787582089804 56.449590933100644, 25.55711666017353 57.124963680831264, 26.082633937171217 57.38778540060608, 26.57264786110117 56.966524692531635, 26.530017983826692 56.28143241558795, 26.000809316307386 56.02742749297415)",POINT (26.045016848919847 56.70670269387798),"(26.044729073083232, 56.708057812816136)",26.044729073083232,56.708057812816136
2556,835371fffffffff,835371,"POLYGON ((26.55463580549394 47.137536545629175, 25.936048288917128 46.97744899965973, 25.509716936817732 47.448767341645144, 25.698247638371804 48.07600882878312, 26.311252759364823 48.24020534516677, 26.741301159988552 47.77313161929425, 26.55463580549394 47.137536545629175))","LINESTRING (26.55463580549394 47.137536545629175, 25.936048288917128 46.97744899965973, 25.509716936817732 47.448767341645144, 25.698247638371804 48.07600882878312, 26.311252759364823 48.24020534516677, 26.741301159988552 47.77313161929425, 26.55463580549394 47.137536545629175)",POINT (26.126169523852138 47.60796706186907),"(26.126067376003117, 47.6109494804697)",26.126067376003117,47.6109494804697
2557,835368fffffffff,835368,"POLYGON ((26.580325378126894 51.16969423026674, 25.982531420075876 50.99399532293891, 25.55506787879974 51.424500358318205, 25.66685020532215 51.82571823720233, 25.687082328101447 52.04246627308063, 26.212695380406288 52.256242453283335, 26.67930965141209 51.8118716925188, 26.635564737183927 51.373188537160175, 26.580325378126894 51.16969423026674))","LINESTRING (26.580325378126894 51.16969423026674, 25.982531420075876 50.99399532293891, 25.55506787879974 51.424500358318205, 25.66685020532215 51.82571823720233, 25.687082328101447 52.04246627308063, 26.212695380406288 52.256242453283335, 26.67930965141209 51.8118716925188, 26.635564737183927 51.373188537160175, 26.580325378126894 51.16969423026674)",POINT (26.131386962854066 51.60971817768801),"(26.134512867271937, 51.6181860254185)",26.134512867271937,51.6181860254185
2558,834234fffffffff,834234,"POLYGON ((26.118995627536354 58.073275060404775, 25.626712641692894 58.486029334751855, 25.656958811829096 59.17138716066256, 26.182334037476906 59.45402143863404, 26.68166046187062 59.04297751876995, 26.64852819885442 58.34747155896355, 26.118995627536354 58.073275060404775))","LINESTRING (26.118995627536354 58.073275060404775, 25.626712641692894 58.486029334751855, 25.656958811829096 59.17138716066256, 26.182334037476906 59.45402143863404, 26.68166046187062 59.04297751876995, 26.64852819885442 58.34747155896355, 26.118995627536354 58.073275060404775)",POINT (26.154054468236165 58.762893107871),"(26.153698428308388, 58.7645034267609)",26.153698428308388,58.7645034267609
2559,8342edfffffffff,8342ed,"POLYGON ((26.20237696030265 70.79078262933398, 25.66814911377323 71.11992455179448, 25.638151386592504 71.82846845787928, 26.14168923851001 72.21879741049086, 26.681628087654968 71.89615228312843, 26.71232858968273 71.1765408333672, 26.20237696030265 70.79078262933398))","LINESTRING (26.20237696030265 70.79078262933398, 25.66814911377323 71.11992455179448, 25.638151386592504 71.82846845787928, 26.14168923851001 72.21879741049086, 26.681628087654968 71.89615228312843, 26.71232858968273 71.1765408333672, 26.20237696030265 70.79078262933398)",POINT (26.175634288960122 71.5051117334409),"(26.17518694361926, 71.50250464562325)",26.17518694361926,71.50250464562325
